"collection"	"corpus"	"child"	"sex"	"age"	"transcript_id"	"utterance"	"words"	"id"
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I want those raisins"	4	1227
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"honey"	1	1228
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"moose"	1	1229
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"uh huh"	2	1230
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"it's moo"	3	1231
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"but they didn't use powdered sugar"	7	1232
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1233
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"it's moving"	3	1234
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"soup"	1	1235
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"funny"	1	1236
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"where mushroom"	2	1237
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1238
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"Daddy"	1	1239
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"my baby doesn't"	4	1240
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"the stairs"	2	1241
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"but he didn't use it"	6	1242
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"who"	1	1243
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	1244
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"yeah but she's dead"	5	1245
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"want drink of milk"	4	1246
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"Jwww"	1	1247
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"into the xxx"	3	1248
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1249
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"I didn't make her dead alright"	7	1250
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he likes carrots"	3	1251
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"milk please"	2	1252
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"okay"	1	1253
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"um pizza"	2	1254
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"yeah"	1	1255
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"xxx"	1	1256
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"pizza"	1	1257
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"xxx"	1	1258
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"like this big sister"	4	1259
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"say pizza"	2	1260
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"xxx a game"	3	1261
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"okay"	1	1262
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	1263
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"hairy"	1	1264
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"and it xxx to the ramp it wouldn't be a merry merry+go+round would it"	17	1265
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"okay"	1	1266
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"with a patient"	3	1267
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"hey I need pickle"	4	1268
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1269
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1270
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Jwww"	1	1271
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"yeah"	1	1272
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"Lisa"	1	1273
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"what spray"	2	1274
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	1275
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1276
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"where is he"	3	1277
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"with a patient"	3	1278
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"thank you"	2	1279
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"I I I call that"	5	1280
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"cake I think"	3	1281
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"Ethan's more things sleep isn't he"	8	1282
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"and I'll be xxx"	5	1283
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yes"	1	1284
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"can I have some more"	5	1285
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"it's here"	3	1286
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"but they won't they said miaow to be sorry right"	11	1287
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"well"	1	1288
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	1289
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"oh yeah"	2	1290
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	1291
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1292
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"that's pickle"	3	1293
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"no"	1	1294
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"ah"	1	1295
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"maybe he needs more because top holes on them in the while"	12	1296
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	1297
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"but it is"	3	1298
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Jwww"	1	1299
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"I call you that"	4	1300
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"xxx"	1	1301
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"oh"	1	1302
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"that was a train"	4	1303
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"alright"	1	1304
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"I would make it be a magic um get another milk bottle"	12	1305
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"she call me"	3	1306
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"and you have to turn it on"	7	1307
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"I was the bad girl"	5	1308
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I got xxx"	3	1309
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"yeah"	1	1310
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right"	1	1311
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"Mummy xxx"	2	1312
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"right Jwww"	2	1313
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"she call me"	3	1314
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"will you close the door"	5	1315
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"or give him his"	4	1316
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"but you know what my baby likes"	7	1317
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Jwww"	1	1318
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	1319
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"honey can you close that door"	6	1320
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"lucky I fixed it"	4	1321
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	1322
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1323
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"Mummy xxx playing Mama"	4	1324
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"yeah"	1	1325
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yah"	1	1326
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1327
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"cake"	1	1328
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"yeah"	1	1329
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"at home"	2	1330
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"but other animals will be safely dead"	7	1331
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"don't know like that cheese"	6	1332
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"please let me xxx"	4	1333
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"xxx"	1	1334
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"it doesn't work"	4	1335
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"me"	1	1336
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1337
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"oh"	1	1338
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"okay"	1	1339
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx on"	2	1340
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"um yesterday"	2	1341
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"Swww"	1	1342
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"fine"	1	1343
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"Mummy"	1	1344
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"no"	1	1345
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	1346
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"she was at school today"	5	1347
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"you don't have cars up on it"	8	1348
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"here"	1	1349
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"what's that in the cup then"	7	1350
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"no"	1	1351
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want some"	3	1352
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"Kath"	1	1353
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"yeah"	1	1354
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"family"	1	1355
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"oh"	1	1356
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.7	7487	"xxx"	1	1357
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"Kathleen"	1	1358
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"okay"	1	1359
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	1360
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"xxx"	1	1361
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"my comb xxx"	3	1362
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"I want some of that stuff"	6	1363
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"no"	1	1364
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"what's xxx"	3	1365
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	1366
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"uhhuh"	1	1367
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"oh"	1	1368
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"no Aunty_Rwww called"	4	1369
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1370
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"I was put it in the trash+can"	8	1371
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yes was"	2	1372
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"ooh"	1	1373
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"no"	1	1374
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"why xxx he go to the hospital"	7	1375
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"I think he was thrown out sleeping"	7	1376
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"xxx"	1	1377
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"because xxx"	2	1378
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1379
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	1380
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"xxx"	1	1381
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"uh huh"	2	1382
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"yeah"	1	1383
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"string"	1	1384
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1385
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1386
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"want one"	2	1387
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"ah"	1	1388
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1389
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"it's just to be closed"	6	1390
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"xxx"	1	1391
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"three"	1	1392
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yes"	1	1393
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"I won't see him again"	6	1394
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"I xxx"	2	1395
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"I don't know how to xxx"	7	1396
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"fou"	1	1397
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"something special"	2	1398
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"thank you"	2	1399
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"I want to have some gum"	6	1400
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"we're closed"	3	1401
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"you can hold you can hold the baby"	8	1402
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"xxx"	1	1403
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"let me see if it's close"	7	1404
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"he was thrown out sleeping"	5	1405
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"hey"	1	1406
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"here"	1	1407
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"excuse me"	2	1408
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"is that good"	3	1409
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"uhuh"	1	1410
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"byebye"	1	1411
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"here I am to crab"	5	1412
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I'll be here tomorrow"	5	1413
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"but he doesn't like that"	6	1414
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"byebye fish"	2	1415
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"sleeping"	1	1416
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"that was something special"	4	1417
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"ah okay"	2	1418
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1419
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"more milk more milk"	4	1420
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1421
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"very xxx"	2	1422
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"yeah"	1	1423
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1424
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"jam and bread"	3	1425
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"Laura"	1	1426
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"I eat the baby up"	5	1427
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"put the"	2	1428
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"for Rwww to call me"	5	1429
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"mhm"	1	1430
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"yeah"	1	1431
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"yeah yeah"	2	1432
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"uh huh"	2	1433
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"he was still asleep right"	5	1434
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"look"	1	1435
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"let's see"	3	1436
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1437
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"Mommy"	1	1438
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"shrimp"	1	1439
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"is this my blankets"	4	1440
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	1441
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"your xxx"	2	1442
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	1443
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"don't want to"	4	1444
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	1445
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"yeah"	1	1446
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"xxx"	1	1447
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"yeah"	1	1448
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"oh"	1	1449
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"will you give me some xxx"	6	1450
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"because I like it so"	5	1451
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"not me"	2	1452
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"xxx"	1	1453
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1454
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"look at Dada"	3	1455
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1456
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"xxx"	1	1457
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"my baby was here"	4	1458
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"no I wanna touch"	4	1459
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.8	7495	"xxx"	1	1460
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I don't like that"	5	1461
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"I heard it making a noise"	6	1462
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"somebody give me xxx"	4	1463
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"Swww"	1	1464
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"and I I did get on the girl guide and get a coo coo color"	15	1465
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"so much"	2	1466
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"xxx"	1	1467
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"she don't like that"	5	1468
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"um ice+cube"	3	1469
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"xxx"	1	1470
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"the Mama"	2	1471
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"no could you help me touch with a Kleenex"	9	1472
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"tomato juice"	2	1473
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"xxx"	1	1474
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he likes me to hold him"	6	1475
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"we got xxx in the red car"	7	1476
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"wonder what what what"	4	1477
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"or orange+juice"	3	1478
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"no"	1	1479
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"hold my car"	3	1480
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"you're just saying those things"	6	1481
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"here"	1	1482
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"is the tape+recorder on"	5	1483
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"okay I need some bread after xxx some bread"	9	1484
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"no"	1	1485
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"dig dig"	2	1486
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"uhuh"	1	1487
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"another name"	2	1488
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"no"	1	1489
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"quack"	1	1490
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"okay"	1	1491
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"xxx"	1	1492
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"no"	1	1493
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"xxx"	1	1494
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"because it's terrible to touch with with only a finger"	11	1495
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"this big"	2	1496
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"uhuh"	1	1497
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"it's just my blanket Mom"	6	1498
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx Mommy"	2	1499
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"that stuff"	2	1500
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"yeah"	1	1501
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"Rwww"	1	1502
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he he just will be six months"	7	1503
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"and um and I like mayonnaise"	6	1504
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.7	7496	"Rwww's a big name"	5	1505
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"he he just will be one xxx the whole day"	10	1506
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"yeah"	1	1507
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"xxx"	1	1508
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"oh"	1	1509
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"milk"	1	1510
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7494	"it wasn't Randy"	4	1511
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7500	"xxx shoe"	2	1512
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"terrible to"	2	1513
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"xxx"	1	1514
"Eng-NA"	"Braunwald"	"Laura"	"female"	36.3	7482	"yeah"	1	1515
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"I I knew that one would die"	7	1516
"Eng-NA"	"Braunwald"	"Laura"	"female"	40.8	7497	"water"	1	1517
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"where's my blanket"	4	1518
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.9	7491	"I know her a little bit"	6	1519
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"my toast is burned"	4	1520
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"xxx"	1	1521
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7489	"now two tow"	3	1522
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.5	7493	"last"	1	1523
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"only my blanket"	3	1524
"Eng-NA"	"Braunwald"	"Laura"	"female"	37.8	7490	"that one is weak Dad"	5	1525
